commodity,year,exporterISO,exporterName,importerISO,importerName,exp_A_to_B,imp_B_from_A,abs_gap,abs_vs_relative_x,abs_vs_relative_y,mismatch_pct,exp_to_imp_ratio,exp_to_imp_ratio_zero_inclusive,exp_to_imp_ratio_case,reverse_row_present,is_suspicious,reason,severity,source_file
ores_HS26,2020,IND,India,CYP,Cyprus,55751.495,0.0,55751.495,55751.495,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,MOZ,Mozambique,KEN,Kenya,55744.44,0.0,55744.44,55744.44,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,PHL,Philippines,USA,United States of America,1580.0,57283.0,55703.0,55703.0,36.25506329113924,97.24176457238623,0.027582354276137772,0.027582354276137772,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,SVN,Slovenia,FRA,France,0.0,55693.21,55693.21,55693.21,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ZAF,South Africa,MAR,Morocco,55796.843,133.897,55662.946,55662.946,416.7146612694833,99.76002764170727,416.7146612694833,416.7146612694833,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHE,Switzerland,IND,India,56339.659,677.529,55662.13,55662.13,83.15460888021029,98.79742083635969,83.15460888021029,83.15460888021029,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,AZE,Azerbaijan,UKR,Ukraine,0.0,55628.93,55628.93,55628.93,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,TTO,Trinidad and Tobago,BEL,Belgium,0.0,55507.431,55507.431,55507.431,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MOZ,Mozambique,ZMB,Zambia,55507.38,0.0,55507.38,55507.38,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SEN,Senegal,LTU,Lithuania,55500.168,0.0,55500.168,55500.168,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,USA,United States of America,COL,Colombia,55499.0,0.0,55499.0,55499.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GUY,Guyana,HRV,Croatia,55413.409,0.0,55413.409,55413.409,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,JPN,Japan,MMR,Myanmar,55389.922,0.0,55389.922,55389.922,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,COL,Colombia,CRI,Costa Rica,55381.59,0.0,55381.59,55381.59,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,IDN,Indonesia,IRN,Iran (Islamic Republic of),55380.0,0.0,55380.0,55380.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHE,Switzerland,SWE,Sweden,0.0,55378.35,55378.35,55378.35,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,NLD,Netherlands,MLI,Mali,55331.289,0.0,55331.289,55331.289,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,DEU,Germany,NGA,Nigeria,55258.191,0.0,55258.191,55258.191,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,GTM,Guatemala,ITA,Italy,0.0,55222.0,55222.0,55222.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,PRT,Portugal,LTU,Lithuania,55214.897,0.0,55214.897,55214.897,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,EST,Estonia,LVA,Latvia,55892.56,733.44,55159.119999999995,55159.119999999995,76.2060427574171,98.68776810366174,76.2060427574171,76.2060427574171,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZAF,South Africa,MRT,Mauritania,55126.208,45.419,55080.789,55080.789,1213.7257095048328,99.91760906173702,1213.7257095048328,1213.7257095048328,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,IND,India,ROU,Romania,0.0,55064.746,55064.746,55064.746,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ECU,Ecuador,ARG,Argentina,55034.1,0.0,55034.1,55034.1,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,NZL,New Zealand,FRA,France,55011.993,0.0,55011.993,55011.993,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MYS,Malaysia,MDV,Maldives,54991.55,0.0,54991.55,54991.55,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ZAF,South Africa,ISR,Israel,54972.401,0.0,54972.401,54972.401,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,RUS,Russian Federation,LTU,Lithuania,54954.72,0.0,54954.72,54954.72,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,TUR,Türkiye,QAT,Qatar,54950.0,0.0,54950.0,54950.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,ARG,Argentina,MEX,Mexico,0.0,54899.93,54899.93,54899.93,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,FRA,France,CMR,Cameroon,55309.642,414.552,54895.09,54895.09,133.42027538161676,99.25048873033747,133.42027538161676,133.42027538161676,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,NGA,Nigeria,ARE,United Arab Emirates,54888.7,0.0,54888.7,54888.7,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,UZB,Uzbekistan,KGZ,Kyrgyzstan,58381.0,3540.0,54841.0,54841.0,16.49180790960452,93.93638341241157,16.49180790960452,16.49180790960452,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,NLD,Netherlands,LKA,Sri Lanka,54835.401,0.0,54835.401,54835.401,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,EST,Estonia,POL,Poland,54765.27,0.0,54765.27,54765.27,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ESP,Spain,SLE,Sierra Leone,0.0,54689.554,54689.554,54689.554,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,JPN,Japan,FIN,Finland,54688.524,0.0,54688.524,54688.524,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,BEL,Belgium,CMR,Cameroon,54506.805,0.0,54506.805,54506.805,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,FRA,France,GTM,Guatemala,54497.856,0.0,54497.856,54497.856,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,UZB,Uzbekistan,NLD,Netherlands,0.0,54410.0,54410.0,54410.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ESP,Spain,RUS,Russian Federation,54408.216,84.144,54324.072,54324.072,646.6083856246435,99.84534688658051,646.6083856246435,646.6083856246435,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,BGR,Bulgaria,FRA,France,54307.8,0.0,54307.8,54307.8,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,TUR,Türkiye,OMN,Oman,5.0,54240.0,54235.0,54235.0,10848.0,99.99078171091446,9.218289085545723e-05,9.218289085545723e-05,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,NLD,Netherlands,BLR,Belarus,54232.191,0.0,54232.191,54232.191,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,DNK,Denmark,55387.0,1200.0,54187.0,54187.0,46.155833333333334,97.83342661635402,46.155833333333334,46.155833333333334,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,ROU,Romania,IDN,Indonesia,54139.57,0.0,54139.57,54139.57,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BEL,Belgium,BIH,Bosnia and Herzegovina,54074.887,0.0,54074.887,54074.887,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,IDN,Indonesia,ARG,Argentina,54028.98,0.0,54028.98,54028.98,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,AUS,Australia,RUS,Russian Federation,0.0,54012.002,54012.002,54012.002,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ISR,Israel,NOR,Norway,54000.0,0.0,54000.0,54000.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,MOZ,Mozambique,BHR,Bahrain,54000.0,0.0,54000.0,54000.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,PAK,Pakistan,IDN,Indonesia,53955.529,0.0,53955.529,53955.529,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,MYS,Malaysia,AUT,Austria,4767.255,58664.749,53897.494000000006,53897.494000000006,12.305771140834716,91.87373153169037,0.08126268468309648,0.08126268468309648,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ESP,Spain,UZB,Uzbekistan,53858.103,0.0,53858.103,53858.103,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,BGR,Bulgaria,IND,India,0.0,53750.575,53750.575,53750.575,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,UZB,Uzbekistan,THA,Thailand,53676.0,0.0,53676.0,53676.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,COL,Colombia,PAN,Panama,53673.55,0.0,53673.55,53673.55,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ESP,Spain,BGR,Bulgaria,2265.052,55922.629,53657.577,53657.577,24.68933560907211,95.9496682461048,0.0405033175389519,0.0405033175389519,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,POL,Poland,LVA,Latvia,53669.0,21.0,53648.0,53648.0,2555.6666666666665,99.96087126646668,2555.6666666666665,2555.6666666666665,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,SWE,Sweden,THA,Thailand,6762.613,60397.127,53634.514,53634.514,8.931034054440198,88.80308826610246,0.11196911733897541,0.11196911733897541,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,IDN,Indonesia,SAU,Saudi Arabia,53605.0,0.0,53605.0,53605.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHE,Switzerland,ZAF,South Africa,19.189,53612.691,53593.502,53593.502,2793.9283443639583,99.96420810139898,0.00035791898601023406,0.00035791898601023406,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,AZE,Azerbaijan,IND,India,0.0,53572.71,53572.71,53572.71,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ECU,Ecuador,THA,Thailand,53475.0,0.0,53475.0,53475.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,ZAF,South Africa,NIC,Nicaragua,53389.078,0.0,53389.078,53389.078,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SAU,Saudi Arabia,KOR,"Korea, Republic of",53305.065,0.0,53305.065,53305.065,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,LKA,Sri Lanka,GBR,United Kingdom of Great Britain and Northern Ireland,0.0,53272.462,53272.462,53272.462,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ARE,United Arab Emirates,SEN,Senegal,53268.072,0.0,53268.072,53268.072,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BLR,Belarus,DEU,Germany,53200.0,0.0,53200.0,53200.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,FRA,France,ISR,Israel,53233.017,48.657,53184.36,53184.36,1094.0464270300265,99.9085962007376,1094.0464270300265,1094.0464270300265,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,KWT,Kuwait,NLD,Netherlands,0.0,53145.0,53145.0,53145.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,BEL,Belgium,EST,Estonia,241.643,53333.027,53091.384000000005,53091.384000000005,220.71000194501806,99.54691677260323,0.004530832273967874,0.004530832273967874,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,SEN,Senegal,TUN,Tunisia,53071.589,0.0,53071.589,53071.589,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ECU,Ecuador,CHL,Chile,53047.9,0.0,53047.9,53047.9,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,NZL,New Zealand,GHA,Ghana,52984.667,0.0,52984.667,52984.667,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,PRT,Portugal,ZAF,South Africa,0.0,52951.064,52951.064,52951.064,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,DEU,Germany,COD,"Congo, Democratic Republic of the",52931.985,0.0,52931.985,52931.985,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,ARG,Argentina,IND,India,0.0,52908.79,52908.79,52908.79,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,RUS,Russian Federation,LVA,Latvia,52879.82,0.0,52879.82,52879.82,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,IDN,Indonesia,CHL,Chile,52970.0,110.0,52860.0,52860.0,481.54545454545456,99.79233528412308,481.54545454545456,481.54545454545456,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,AGO,Angola,PRT,Portugal,0.0,52847.888,52847.888,52847.888,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,ARE,United Arab Emirates,HUN,Hungary,0.0,52822.224,52822.224,52822.224,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ESP,Spain,LTU,Lithuania,54.021,52707.969,52653.948,52653.948,975.6940634197812,99.89750885677267,0.001024911432273173,0.001024911432273173,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ESP,Spain,SGP,Singapore,0.0,52606.508,52606.508,52606.508,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SAU,Saudi Arabia,FRA,France,0.0,52576.799,52576.799,52576.799,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZAF,South Africa,TTO,Trinidad and Tobago,52527.056,0.0,52527.056,52527.056,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,NLD,Netherlands,SAU,Saudi Arabia,54553.184,2060.816,52492.368,52492.368,26.471642300913818,96.22237264831325,26.471642300913818,26.471642300913818,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,SAU,Saudi Arabia,NLD,Netherlands,0.0,52452.532,52452.532,52452.532,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,NLD,Netherlands,OMN,Oman,52446.254,0.0,52446.254,52446.254,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,TUN,Tunisia,SEN,Senegal,0.0,52369.67,52369.67,52369.67,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,LKA,Sri Lanka,OMN,Oman,0.0,52363.811,52363.811,52363.811,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,THA,Thailand,ARG,Argentina,0.0,52332.32,52332.32,52332.32,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CZE,Czechia,JPN,Japan,0.0,52329.0,52329.0,52329.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,PRT,Portugal,JPN,Japan,52868.867,541.088,52327.778999999995,52327.778999999995,97.70844483706902,98.9765470101714,97.70844483706902,97.70844483706902,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,IRN,Iran (Islamic Republic of),NLD,Netherlands,52320.0,0.0,52320.0,52320.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,EGY,Egypt,USA,United States of America,0.0,52272.352,52272.352,52272.352,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,TZA,United Republic of Tanzania,BDI,Burundi,0.0,52204.0,52204.0,52204.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,IRN,Iran (Islamic Republic of),SVN,Slovenia,52146.0,0.0,52146.0,52146.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ALB,Albania,ESP,Spain,52143.981,0.0,52143.981,52143.981,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MDG,Madagascar,CHE,Switzerland,51887.748,0.0,51887.748,51887.748,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,JPN,Japan,ITA,Italy,51879.059,0.0,51879.059,51879.059,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,AUT,Austria,FIN,Finland,0.0,51838.18,51838.18,51838.18,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,UZB,Uzbekistan,NLD,Netherlands,0.0,51748.0,51748.0,51748.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,FIN,Finland,ITA,Italy,51740.158,0.0,51740.158,51740.158,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,BRA,Brazil,PAK,Pakistan,51713.0,0.0,51713.0,51713.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CIV,Côte d'Ivoire,CMR,Cameroon,51652.414,0.0,51652.414,51652.414,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,JOR,Jordan,MYS,Malaysia,51605.296,0.0,51605.296,51605.296,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,BEL,Belgium,PAK,Pakistan,5.406,51599.263,51593.856999999996,51593.856999999996,9544.813725490196,99.98952310617304,0.00010476893826952528,0.00010476893826952528,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,SAU,Saudi Arabia,BEL,Belgium,51571.199,0.0,51571.199,51571.199,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,SWE,Sweden,CHE,Switzerland,52214.096,659.745,51554.350999999995,51554.350999999995,79.14284458389226,98.73646189335538,79.14284458389226,79.14284458389226,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BIH,Bosnia and Herzegovina,TUR,Türkiye,0.0,51457.73,51457.73,51457.73,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,ESP,Spain,SDN,Sudan,51409.345,0.0,51409.345,51409.345,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,BRA,Brazil,GEO,Georgia,51373.0,0.0,51373.0,51373.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MYS,Malaysia,BRN,Brunei Darussalam,51336.961,0.0,51336.961,51336.961,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,FRA,France,CYP,Cyprus,51330.811,0.0,51330.811,51330.811,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,NAM,Namibia,VNM,Viet Nam,51296.349,0.0,51296.349,51296.349,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,COD,"Congo, Democratic Republic of the",ITA,Italy,51286.989,0.0,51286.989,51286.989,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,FRA,France,GTM,Guatemala,51239.858,0.0,51239.858,51239.858,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,PAN,Panama,IND,India,0.0,51235.0,51235.0,51235.0,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,UKR,Ukraine,CAN,Canada,51229.91,0.0,51229.91,51229.91,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,LKA,Sri Lanka,CAN,Canada,0.0,51217.927,51217.927,51217.927,1.0,100.0,0.0,0.0,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,NAM,Namibia,GBR,United Kingdom of Great Britain and Northern Ireland,58700.922,7509.909,51191.013,51191.013,7.816462489758531,87.20648885208311,7.816462489758531,7.816462489758531,finite,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BRA,Brazil,ECU,Ecuador,51139.0,0.0,51139.0,51139.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
